Range,Attenuator 1,Attenuator 2,Power
-60,49.1,2.75,"[8.066776045948456e-10, 8.079788636830881e-10, 8.109610578538421e-10, 8.118952489356739e-10, 8.102144789817688e-10, 8.113346052282637e-10, 8.117083246672247e-10, 8.137668607787869e-10, 8.09841447325789e-10, 8.124562800558309e-10, 8.16018491019736e-10, 8.111478100379376e-10, 8.145167130226187e-10, 8.118952489356739e-10, 8.165823713585924e-10, 8.141417005707752e-10, 8.201626731515517e-10, 8.19030358899613e-10, 8.184647881347904e-10, 8.165823713585924e-10, 8.19407623180278e-10, 8.21296552834555e-10, 8.165823713585924e-10, 8.165823713585924e-10, 8.209184188699031e-10]"
-60,49.1,2.25,"[9.20237654805672e-10, 9.200257866482331e-10, 9.166425224195593e-10, 9.189671773189257e-10, 9.215098887349578e-10, 9.191788016944913e-10, 9.19813967269626e-10, 9.208735520633066e-10, 9.200257866482331e-10, 9.185440747246858e-10, 9.147449066714985e-10, 9.185440747246858e-10, 9.170647491149333e-10, 9.174871702976631e-10, 9.204495717531722e-10, 9.215098887349578e-10, 9.204495717531722e-10, 9.19813967269626e-10, 9.221466651242649e-10, 9.196021966586184e-10, 9.185440747246858e-10, 9.174871702976631e-10, 9.212977276685546e-10, 9.20237654805672e-10, 9.208735520633066e-10]"
-60,49.2,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.2,2.75,"[7.881338850934167e-10, 7.904965884764858e-10, 7.89041780287168e-10, 7.884969177453788e-10, 7.926838316658647e-10, 7.925013304804718e-10, 7.934142567771245e-10, 7.910428328190838e-10, 7.943282347242822e-10, 7.954263981453598e-10, 7.939625172698564e-10, 7.970764905902977e-10, 7.970764905902977e-10, 7.932315874244959e-10, 7.963426939899103e-10, 8.029712576698628e-10, 7.976272817384805e-10, 7.985461129030749e-10, 8.000184448550996e-10, 7.987300061113138e-10, 7.987300061113138e-10, 8.01678063387679e-10, 8.020473348006661e-10, 7.985461129030749e-10, 7.970764905902977e-10]"
-60,49.2,2.25,"[8.974287945007491e-10, 8.957771912192132e-10, 8.961898068616138e-10, 8.997047223493286e-10, 8.978421709097264e-10, 9.019864220737443e-10, 8.978421709097264e-10, 8.968090867156047e-10, 8.961898068616138e-10, 9.001191471031871e-10, 8.961898068616138e-10, 8.98048930512753e-10, 9.001191471031871e-10, 9.005337627506489e-10, 8.992904884011861e-10, 9.011560443397056e-10, 8.974287945007491e-10, 8.999119108700523e-10, 8.976354589093789e-10, 8.999119108700523e-10, 8.984625925706858e-10, 8.992904884011861e-10, 8.966026125642993e-10, 9.009485693796427e-10, 9.011560443397056e-10]"
-60,49.3,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.3,2.75,"[7.773202827984621e-10, 7.730364996011322e-10, 7.717915155850127e-10, 7.78036551039804e-10, 7.732145183275423e-10, 7.776783344557065e-10, 7.741052270741218e-10, 7.748185327756212e-10, 7.755324957585902e-10, 7.766046739608368e-10, 7.766046739608368e-10, 7.794710681646505e-10, 7.798301105232594e-10, 7.769623959921396e-10, 7.792916089802483e-10, 7.746401447537537e-10, 7.76068399701105e-10, 7.816278045883293e-10, 7.789328145536717e-10, 7.789328145536717e-10, 7.800096937165006e-10, 7.796505686758147e-10, 7.830689431433763e-10, 7.80728440137907e-10, 7.803689841784662e-10]"
-60,49.3,2.25,"[8.784155192614556e-10, 8.792249425494794e-10, 8.765970403212793e-10, 8.790225168308843e-10, 8.77808940846306e-10, 8.75991717633117e-10, 8.767989074889642e-10, 8.782132798980062e-10, 8.780110870965303e-10, 8.788201377171694e-10, 8.772027812959938e-10, 8.776068411366194e-10, 8.776068411366194e-10, 8.800351116873222e-10, 8.790225168308843e-10, 8.788201377171694e-10, 8.812517653660825e-10, 8.822669282177183e-10, 8.790225168308843e-10, 8.77808940846306e-10, 8.800351116873222e-10, 8.774047879567536e-10, 8.782132798980062e-10, 8.794274148836836e-10, 8.802377705913431e-10]"
-60,49.4,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.4,2.75,"[7.575302849884075e-10, 7.552661140948063e-10, 7.549183812702828e-10, 7.5805374914822e-10, 7.592765726465255e-10, 7.5805374914822e-10, 7.5805374914822e-10, 7.601512254993871e-10, 7.61026885913448e-10, 7.626056174186722e-10, 7.596263129545528e-10, 7.619035550493708e-10, 7.626056174186722e-10, 7.638357835776908e-10, 7.636599241361584e-10, 7.648917910070709e-10, 7.619035550493708e-10, 7.629568911615336e-10, 7.627812340691601e-10, 7.643636049263664e-10, 7.643636049263664e-10, 7.59976214361037e-10, 7.645396264150441e-10, 7.643636049263664e-10, 7.643636049263664e-10]"
-60,49.4,2.25,"[8.578275698828099e-10, 8.578275698828099e-10, 8.570378452303693e-10, 8.534930716135479e-10, 8.552636219404668e-10, 8.578275698828099e-10, 8.594092029532823e-10, 8.592113394520842e-10, 8.615887110661423e-10, 8.574326166361806e-10, 8.556575760980927e-10, 8.550667128846841e-10, 8.613903457724283e-10, 8.574326166361806e-10, 8.57235208208407e-10, 8.546730307669776e-10, 8.603992041441789e-10, 8.570378452303693e-10, 8.605973411928224e-10, 8.58025114722604e-10, 8.574326166361806e-10, 8.584203408875207e-10, 8.584203408875207e-10, 8.588157491027281e-10, 8.605973411928224e-10]"
-60,49.5,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.5,2.75,"[7.38584178120796e-10, 7.387542629936365e-10, 7.449034745241083e-10, 7.396052750582374e-10, 7.418224971807325e-10, 7.401163527822221e-10, 7.442177089248522e-10, 7.411395679600748e-10, 7.438750629075673e-10, 7.459333079257136e-10, 7.442177089248522e-10, 7.454182133789901e-10, 7.445605127728002e-10, 7.433613896551785e-10, 7.490313585107562e-10, 7.428480711131766e-10, 7.457615702069886e-10, 7.457615702069886e-10, 7.462769020181434e-10, 7.455898720277823e-10, 7.454182133789901e-10, 7.492038492127502e-10, 7.449034745241083e-10, 7.469645650780064e-10, 7.454182133789901e-10]"
-60,49.5,2.25,"[8.394599865193982e-10, 8.410077540692321e-10, 8.386871712481632e-10, 8.363729915840253e-10, 8.356030182312475e-10, 8.429464771677237e-10, 8.384940786218068e-10, 8.377221525750582e-10, 8.386871712481632e-10, 8.410077540692321e-10, 8.419765576091763e-10, 8.415889023429099e-10, 8.400400652637699e-10, 8.431405951147719e-10, 8.365655957558108e-10, 8.431405951147719e-10, 8.383010304515523e-10, 8.379150674384088e-10, 8.400400652637699e-10, 8.357954450897017e-10, 8.388803083408607e-10, 8.412014255573929e-10, 8.413951416451948e-10, 8.394599865193982e-10, 8.410077540692321e-10]"
-60,49.6,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.6,2.75,"[7.244359600749906e-10, 7.257716502674272e-10, 7.224370324363566e-10, 7.254374970183977e-10, 7.267750338103233e-10, 7.256045544075052e-10, 7.262731687606829e-10, 7.299615757292986e-10, 7.277798045368243e-10, 7.289537928556997e-10, 7.287859643647181e-10, 7.291216599950673e-10, 7.299615757292986e-10, 7.301296749459662e-10, 7.277798045368243e-10, 7.329932916517789e-10, 7.269423992141202e-10, 7.287859643647181e-10, 7.311390834834173e-10, 7.313074538624827e-10, 7.267750338103233e-10, 7.323184906861619e-10, 7.274447267114857e-10, 7.297935152144486e-10, 7.301296749459662e-10]"
-60,49.6,2.25,"[8.230003122773447e-10, 8.201626731515517e-10, 8.203515443298177e-10, 8.233794052101336e-10, 8.19030358899613e-10, 8.218640803889063e-10, 8.19030358899613e-10, 8.220533433757734e-10, 8.192189693228678e-10, 8.173348179780709e-10, 8.231898369213959e-10, 8.175230379436493e-10, 8.199738454574753e-10, 8.203515443298177e-10, 8.177113012534666e-10, 8.226213938831111e-10, 8.19407623180278e-10, 8.19030358899613e-10, 8.195963204818472e-10, 8.214856851283274e-10, 8.180879579457469e-10, 8.218640803889063e-10, 8.186532683155699e-10, 8.192189693228678e-10, 8.188417919005117e-10]"
-60,49.7,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.7,2.75,"[7.076198383597901e-10, 7.095777679633888e-10, 7.076198383597901e-10, 7.085981269167685e-10, 7.064802086156543e-10, 7.100680962545333e-10, 7.074569216278607e-10, 7.094144004534073e-10, 7.136742051224734e-10, 7.156488866926975e-10, 7.102316143008659e-10, 7.118688672622809e-10, 7.112135136533296e-10, 7.125248247522675e-10, 7.090877782620701e-10, 7.143318261560518e-10, 7.128530301265192e-10, 7.120327999992026e-10, 7.168033065160523e-10, 7.121967704873794e-10, 7.151547046592821e-10, 7.105587633694728e-10, 7.177942912713614e-10, 7.164732823911086e-10, 7.135098944815644e-10]"
-60,49.7,2.25,"[8.000184448550996e-10, 8.018626778372005e-10, 8.040813701206128e-10, 8.01678063387679e-10, 8.020473348006661e-10, 8.020473348006661e-10, 8.042665380156771e-10, 8.00940030533287e-10, 8.01678063387679e-10, 8.000184448550996e-10, 7.990979195810993e-10, 8.020473348006661e-10, 8.051930173083078e-10, 8.040813701206128e-10, 8.022320342878626e-10, 8.031561699226565e-10, 8.01678063387679e-10, 8.040813701206128e-10, 8.013089619913112e-10, 8.040813701206128e-10, 8.040813701206128e-10, 8.022320342878626e-10, 8.038962448571254e-10, 8.046370017397997e-10, 7.996501075653565e-10]"
-60,49.8,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.8,2.75,"[6.924684643226374e-10, 6.899220098440475e-10, 6.966265141107687e-10, 6.932661572051193e-10, 6.945443775834025e-10, 6.969473963563211e-10, 6.940647689943377e-10, 6.963057796029307e-10, 6.969473963563211e-10, 6.972684264076381e-10, 6.96145467729398e-10, 6.985540260326938e-10, 6.963057796029307e-10, 6.942246017141191e-10, 6.972684264076381e-10, 6.969473963563211e-10, 6.979109301999336e-10, 6.995197810512134e-10, 6.988757961347107e-10, 6.972684264076381e-10, 6.996808699785598e-10, 6.990367367619771e-10, 6.971078929020045e-10, 6.993587292116933e-10, 6.975896043328052e-10]"
-60,49.8,2.25,"[7.846934003526893e-10, 7.845127388202916e-10, 7.821679204756053e-10, 7.854164626145408e-10, 7.825282050666127e-10, 7.86864586567395e-10, 7.810880616710563e-10, 7.809082302030021e-10, 7.832492721912549e-10, 7.850548482379964e-10, 7.839710037491963e-10, 7.814478488541829e-10, 7.825282050666127e-10, 7.814478488541829e-10, 7.818078017635857e-10, 7.846934003526893e-10, 7.821679204756053e-10, 7.8487410348873e-10, 7.854164626145408e-10, 7.825282050666127e-10, 7.821679204756053e-10, 7.839710037491963e-10, 7.83429642766212e-10, 7.870457896950985e-10, 7.874083211452146e-10]"
-60,49.9,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,49.9,2.75,"[6.75771699355287e-10, 6.774854928498453e-10, 6.795164894815255e-10, 6.799860450033231e-10, 6.774854928498453e-10, 6.765501583068954e-10, 6.801426356038568e-10, 6.807693586937418e-10, 6.818675140286008e-10, 6.792036326171844e-10, 6.823386941416704e-10, 6.787346173800866e-10, 6.807693586937418e-10, 6.832820313691989e-10, 6.8249582652206e-10, 6.799860450033231e-10, 6.806126238014965e-10, 6.828101998468739e-10, 6.8249582652206e-10, 6.837541889337905e-10, 6.854882264526621e-10, 6.829674408079647e-10, 6.817105263058531e-10, 6.856460841231654e-10, 6.802992622648603e-10]"
-60,49.9,2.25,"[7.664785401625912e-10, 7.641876239634684e-10, 7.671848181899857e-10, 7.668315978630278e-10, 7.655966069112569e-10, 7.647156884388342e-10, 7.655966069112569e-10, 7.645396264150441e-10, 7.631325887051027e-10, 7.655966069112569e-10, 7.659492583728878e-10, 7.677149537690269e-10, 7.6630207227392e-10, 7.67538201218376e-10, 7.643636049263664e-10, 7.664785401625912e-10, 7.654203420718421e-10, 7.661256450138039e-10, 7.647156884388342e-10, 7.666550486891739e-10, 7.640116835170197e-10, 7.654203420718421e-10, 7.68245455679266e-10, 7.659492583728878e-10, 7.680685809900983e-10]"
-60,50.0,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,50.0,2.75,"[6.597812965139568e-10, 6.642017262676406e-10, 6.629793476706685e-10, 6.649668571246755e-10, 6.613022494817673e-10, 6.623690022431067e-10, 6.638959204886984e-10, 6.628267086082725e-10, 6.632847312550216e-10, 6.648137604739992e-10, 6.663463144693574e-10, 6.663463144693574e-10, 6.681900434105536e-10, 6.65119989031216e-10, 6.634374757931724e-10, 6.661929002234552e-10, 6.632847312550216e-10, 6.640488057745747e-10, 6.652731562017406e-10, 6.660395212984233e-10, 6.666532489563034e-10, 6.664997640442612e-10, 6.645076729077792e-10, 6.691138200458591e-10, 6.677286334642773e-10]"
-60,50.0,2.25,"[7.464487584100654e-10, 7.481695005111553e-10, 7.495489497919577e-10, 7.471365798284318e-10, 7.471365798284318e-10, 7.462769020181434e-10, 7.479972479493333e-10, 7.498942093324559e-10, 7.481695005111553e-10, 7.464487584100654e-10, 7.511038706017858e-10, 7.47480728175663e-10, 7.459333079257136e-10, 7.490313585107562e-10, 7.471365798284318e-10, 7.483417927401606e-10, 7.523154831868723e-10, 7.492038492127502e-10, 7.479972479493333e-10, 7.479972479493333e-10, 7.486864962362665e-10, 7.459333079257136e-10, 7.486864962362665e-10, 7.500668987360679e-10, 7.509309424540651e-10]"
-60,50.1,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
-60,50.1,2.75,"[6.492321231432135e-10, 6.492321231432135e-10, 6.478880952687807e-10, 6.484850971441374e-10, 6.511784205461805e-10, 6.510284984348614e-10, 6.502794054723707e-10, 6.514783683512206e-10, 6.498303634842378e-10, 6.510284984348614e-10, 6.507287577548781e-10, 6.480372941922913e-10, 6.481865274740793e-10, 6.525292741192518e-10, 6.516283940608428e-10, 6.52829844158614e-10, 6.516283940608428e-10, 6.535818751130742e-10, 6.513283771823163e-10, 6.516283940608428e-10, 6.501296903430916e-10, 6.526795418367308e-10, 6.522288424656395e-10, 6.487838043422758e-10, 6.499800096830251e-10]"
-60,50.1,2.25,"[7.355293378672722e-10, 7.294575102545695e-10, 7.321498875340647e-10, 7.334998004015494e-10, 7.326558134796404e-10, 7.331620890272109e-10, 7.289537928556997e-10, 7.319813231998087e-10, 7.326558134796404e-10, 7.329932916517789e-10, 7.323184906861619e-10, 7.333309252741501e-10, 7.311390834834173e-10, 7.345138681571143e-10, 7.328245331389045e-10, 7.316443109490725e-10, 7.289537928556997e-10, 7.334998004015494e-10, 7.306342048960192e-10, 7.311390834834173e-10, 7.343447595588672e-10, 7.309707518686014e-10, 7.331620890272109e-10, 7.367158270298782e-10, 7.324871326650411e-10]"
-60,50.2,0.0,"[9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10, 9.833316096867437e-10]"
